ESTU_CONSECUTIVO,ESTU_GRADO,COLE_NOM_ESTABLECIMIENTO,COLE_COD_ICFES,COLE_CALENDARIO,COLE_COD_MCPIO,COLE_NOM_MCPIO,COLE_COD_DPTO,COLE_NOM_DPTO,EXA_N_RTAS_CORR_CN,EXA_N_RTAS_CORR_CC,EXA_N_RTAS_CORR_LC,EXA_N_RTAS_CORR_MT,EXA_C_RTAS_CORR_CN,EXA_C_RTAS_CORR_CC,EXA_C_RTAS_CORR_LC,EXA_C_RTAS_CORR_MT,ESTU_GENERO_F,ESTU_GENERO_M,COLE_NATURALEZA_NO,COLE_NATURALEZA_O,COLE_JORNADA_COMPLETA,COLE_JORNADA_MAÑANA,COLE_JORNADA_TARDE,COLE_JORNADA_UNICA,EXA_MODALIDAD_OFF,EXA_MODALIDAD_ON,EXA_MODALIDAD_PA,EXA_MODALIDAD_PAL
22966161,6,I.E FRANCISCO JOSE DE CALDAS,19515,A,91001,LETICIA,91,AMAZONAS,5,2,5,6,0,0,0,0,True,False,False,True,False,True,False,False,False,False,True,False
21898469,6,I.E. EL CRISTAL,42679,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,4,3,7,5,0,0,1,0,True,False,False,True,False,False,False,True,False,False,True,False
6436368,5,C.E. EL RECREO,16713,A,95025,EL RETORNO,95,GUAVIARE,4,8,5,8,0,1,0,1,True,False,False,True,False,True,False,False,False,False,True,False
910583,8,I.E. EL RETIRO,49004,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,4,10,10,6,0,1,1,0,True,False,False,True,False,True,False,False,False,False,True,False
22781477,7,I.E.  JUAN FRANCISCO LARA,29734,A,94001,INÍRIDA,94,GUAINIA,6,4,9,5,0,0,1,0,True,False,False,True,False,True,False,False,False,False,True,False
22890748,7,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19505,A,91001,LETICIA,91,AMAZONAS,8,6,5,2,1,0,0,0,False,True,False,True,False,False,True,False,False,False,True,False
1328713,6,I.E. INTERNADO SAN BARTOLOME,38674,A,99624,SANTA ROSALÍA,99,VICHADA,3,0,8,7,0,0,1,1,True,False,False,True,False,False,False,True,False,False,True,False
23278752,4,I.E. CUSTODIO GARCIA ROVIRA,29700,A,94001,INÍRIDA,94,GUAINIA,0,0,7,9,0,0,1,1,False,True,False,True,False,True,False,False,False,False,True,False
21989753,9,I.E. ANTONIA SANTOS,52025,A,99001,PUERTO CARREÑO,99,VICHADA,5,8,15,9,0,1,2,1,False,True,False,True,False,True,False,False,False,False,True,False
21876614,7,INSTITUCION EDUCATIVA SANTANDER,16674,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,8,1,9,0,1,0,1,0,True,False,False,True,False,True,False,False,False,True,False,False
2857097,7,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,12,8,5,7,1,1,0,1,False,True,False,True,False,True,False,False,False,False,True,False
23749034,8,INSTITUCION EDUCATIVA SANTANDER,16674,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,6,6,7,0,0,0,1,0,False,True,False,True,False,True,False,False,False,True,False,False
22826823,6,I.E. FRANCISCO MIRANDA,29705,A,94001,INÍRIDA,94,GUAINIA,4,3,6,6,0,0,0,0,False,True,False,True,False,True,False,False,False,False,True,False
23334623,3,I.E. CUSTODIO GARCIA ROVIRA,29700,A,94001,INÍRIDA,94,GUAINIA,0,0,5,4,0,0,0,0,True,False,False,True,False,True,False,False,False,False,True,False
22583873,9,I.E. ESCUELA NORMAL SUPERIOR MARIA REINA,45205,A,97001,MITÚ,97,VAUPES,5,4,5,5,0,0,0,0,True,False,False,True,False,True,False,False,False,False,True,False
22819426,8,I.E. LIBERTADORES,3665,A,94001,INÍRIDA,94,GUAINIA,7,10,14,10,1,1,2,1,True,False,False,True,False,False,False,True,False,False,True,False
22001419,10,I.E. SAGRADO CORAZON DE JESUS,45267,A,99773,CUMARIBO,99,VICHADA,18,7,16,0,2,1,2,0,True,False,False,True,False,False,False,True,False,False,True,False
22803987,6,I.E. FRANCISCO MIRANDA,29705,A,94001,INÍRIDA,94,GUAINIA,4,7,13,7,0,1,1,1,False,True,False,True,False,True,False,False,False,False,True,False
21993389,5,I.E. INTERNADO SANTA TERESITA DEL TUPARRO,51931,A,99773,CUMARIBO,99,VICHADA,8,5,3,7,1,0,0,1,True,False,False,True,False,True,False,False,False,False,True,False
885823,8,INSTITUCION EDUCATIVA SANTANDER,16674,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,4,8,8,7,0,1,1,1,True,False,False,True,False,True,False,False,False,True,False,False
22887053,11,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19502,A,91001,LETICIA,91,AMAZONAS,14,7,6,9,2,1,0,1,False,True,False,True,False,True,False,False,False,False,True,False
5073441,11,I.E FRANCISCO JOSE DE CALDAS,19515,A,91001,LETICIA,91,AMAZONAS,10,4,4,2,1,0,0,0,True,False,False,True,False,True,False,False,False,False,True,False
1296557,11,I.E. SOLMERIDA BUILES,13029,A,99524,LA PRIMAVERA,99,VICHADA,12,5,3,8,1,0,0,1,False,True,False,True,False,True,False,False,True,False,False,False
2850039,11,INST. EDUCATIVA JOSE CELESTINO MUTIS,29767,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,6,11,0,0,0,1,False,True,False,True,False,True,False,False,False,True,False,False
21990122,7,C.E. EL TROMPILLO,6640,A,99524,LA PRIMAVERA,99,VICHADA,6,6,8,7,0,0,1,1,False,True,False,True,False,True,False,False,False,False,True,False
1294730,9,I.E. INTERNADO FRANCISCO DE PAULA SANTANDER,19478,A,99524,LA PRIMAVERA,99,VICHADA,5,9,6,7,0,1,0,1,False,True,False,True,True,False,False,False,True,False,False,False
22887027,10,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19502,A,91001,LETICIA,91,AMAZONAS,12,14,10,8,1,2,1,1,True,False,False,True,False,True,False,False,False,False,True,False
909160,8,I.E. LATORRE GOMEZ,23192,A,95025,EL RETORNO,95,GUAVIARE,5,8,10,5,0,1,1,0,True,False,False,True,False,False,False,True,True,False,False,False
22420353,5,I.E. MANUELA BELTRAN,3708,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,9,6,8,8,1,0,1,1,False,True,False,True,False,True,False,False,False,True,False,False
21990543,9,I.E. JOSE EUSTACIO RIVERA,19428,A,99001,PUERTO CARREÑO,99,VICHADA,10,14,15,0,1,2,2,0,False,True,False,True,False,True,False,False,True,False,False,False
888182,7,INSTITUCION EDUCATIVA SANTANDER,16674,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,10,6,10,0,1,0,1,0,False,True,False,True,False,True,False,False,False,True,False,False
22884891,8,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19505,A,91001,LETICIA,91,AMAZONAS,11,13,15,10,1,1,2,1,False,True,False,True,False,False,True,False,False,False,True,False
22925354,4,I.E. INTERNADO SAN FRANCISCO DE LORETOYACO,13116,A,91540,PUERTO NARIÑO,91,AMAZONAS,0,0,16,13,0,0,2,1,True,False,False,True,True,False,False,False,False,False,True,False
22931216,4,I.E. INTERNADO SAN FRANCISCO DE LORETOYACO,13116,A,91540,PUERTO NARIÑO,91,AMAZONAS,0,0,10,5,0,0,1,0,False,True,False,True,True,False,False,False,False,False,True,False
21993299,7,C.E. EL TROMPILLO,6640,A,99524,LA PRIMAVERA,99,VICHADA,6,3,10,6,0,0,1,0,True,False,False,True,False,True,False,False,False,False,True,False
23895966,4,INSTITUCION EDUCATIVA INTERNADO AVELINO ALVAREZ TORRES,38553,A,99773,CUMARIBO,99,VICHADA,0,0,5,3,0,0,0,0,False,True,False,True,False,False,False,True,False,False,True,False
21993862,5,C.E. INTERNADO LA LIBERTAD,25879,A,99773,CUMARIBO,99,VICHADA,0,0,5,0,0,0,0,0,False,True,False,True,False,True,False,False,False,False,True,False
22973586,9,I.E FRANCISCO JOSE DE CALDAS,19515,A,91001,LETICIA,91,AMAZONAS,10,5,10,8,1,0,1,1,False,True,False,True,False,True,False,False,False,False,True,False
22925473,5,I.E. INTERNADO SAN FRANCISCO DE LORETOYACO,13116,A,91540,PUERTO NARIÑO,91,AMAZONAS,17,0,10,11,2,0,1,1,False,True,False,True,True,False,False,False,False,False,True,False
23887473,3,I.E. NORMAL SUPERIOR FEDERICO LLERAS ACOSTA,63407,A,99001,PUERTO CARREÑO,99,VICHADA,0,0,6,2,0,0,0,0,False,True,False,True,True,False,False,False,False,False,True,False
22345221,10,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,11,11,10,8,1,1,1,1,False,True,False,True,False,True,False,False,False,True,False,False
23285105,3,I.E. CONCENTRACIÓN DESARROLLO RURAL,3701,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,6,5,0,0,0,0,False,True,False,True,False,True,False,False,False,False,True,False
22924536,10,I.E. INTERNADO SAN FRANCISCO DE LORETOYACO,13116,A,91540,PUERTO NARIÑO,91,AMAZONAS,5,7,5,0,0,1,0,0,False,True,False,True,True,False,False,False,False,False,True,False
22339245,6,INST. EDUCATIVA JOSE CELESTINO MUTIS,29767,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,8,6,11,0,1,0,1,0,True,False,False,True,False,True,False,False,False,False,True,False
21896035,5,I.E. CERRO AZUL,23220,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,10,4,9,8,1,0,1,1,False,True,False,True,False,True,False,False,False,False,True,False
23034251,4,PREESC EL MARAVILLOSOS MUNDO DE LOS NIÑOS,45128,A,99001,PUERTO CARREÑO,99,VICHADA,0,0,20,20,0,0,2,2,True,False,True,False,False,True,False,False,False,False,True,False
3144674,7,I.E. MANUELA BELTRAN,3708,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,8,0,0,0,1,0,True,False,False,True,False,True,False,False,False,True,False,False
22514611,10,I.E.I. JOSE EUSTASIO RIVERA,13009,A,97001,MITÚ,97,VAUPES,10,9,11,6,1,1,1,0,False,True,False,True,False,True,False,False,True,False,False,False
22348874,11,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,17,14,10,13,2,2,1,1,True,False,False,True,False,True,False,False,False,True,False,False
23903355,5,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19503,A,91001,LETICIA,91,AMAZONAS,5,4,5,6,0,0,0,0,False,True,False,True,False,False,True,False,False,False,True,False
3480975,11,I.E.I. JOSE EUSTASIO RIVERA,13009,A,97001,MITÚ,97,VAUPES,7,5,1,6,1,0,0,0,True,False,False,True,False,True,False,False,True,False,False,False
21989525,8,I.E. NORMAL SUPERIOR FEDERICO LLERAS ACOSTA,52000,A,99001,PUERTO CARREÑO,99,VICHADA,13,12,12,8,1,1,1,1,True,False,False,True,True,False,False,False,False,False,True,False
860948,6,I.E. LAS ACACIAS,49012,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,2,17,14,0,0,2,2,False,True,False,True,False,True,False,False,False,False,True,False
22503914,9,I.E.I. JOSE EUSTASIO RIVERA,13009,A,97001,MITÚ,97,VAUPES,6,9,9,3,0,1,1,0,True,False,False,True,False,True,False,False,True,False,False,False
23282295,3,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,A,91001,LETICIA,91,AMAZONAS,0,0,7,10,0,0,1,1,False,True,False,True,False,True,False,False,False,False,True,False
23502656,3,INSTITUCION EDUCATIVA SAGRADO CORAZON DE JESUS,13110,A,91001,LETICIA,91,AMAZONAS,0,0,9,11,0,0,1,1,True,False,False,True,False,False,True,False,False,False,True,False
21861975,7,I.E. EL CRISTAL,42679,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,8,7,9,7,1,1,1,1,False,True,False,True,False,False,False,True,False,False,True,False
22820077,5,I.E.  LUIS CARLOS GALAN SARMIENTO,10166,A,94001,INÍRIDA,94,GUAINIA,8,6,4,6,1,0,0,0,True,False,False,True,False,True,False,False,False,False,True,False
22818876,6,I.E. LIBERTADORES,3664,A,94001,INÍRIDA,94,GUAINIA,2,4,11,11,0,0,1,1,False,True,False,True,False,True,False,False,False,False,True,False
3131732,4,INST. EDUCATIVA JOSE CELESTINO MUTIS,58078,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,9,4,0,0,1,0,True,False,False,True,False,False,False,True,False,False,True,False
886218,6,INSTITUCION EDUCATIVA SANTANDER,16674,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,6,4,8,9,0,0,1,1,True,False,False,True,False,True,False,False,False,True,False,False
22348158,10,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,12,10,8,6,1,1,1,0,True,False,False,True,False,True,False,False,False,True,False,False
23872944,4,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19506,A,91001,LETICIA,91,AMAZONAS,0,0,3,5,0,0,0,0,False,True,False,True,False,True,False,False,False,False,True,False
23752643,3,I.E.  LUIS CARLOS GALAN SARMIENTO,10166,A,94001,INÍRIDA,94,GUAINIA,0,0,8,7,0,0,1,1,True,False,False,True,False,True,False,False,False,False,True,False
1313108,7,INSTITUCION EDUCATIVA INTERNADO AVELINO ALVAREZ TORRES,38553,A,99773,CUMARIBO,99,VICHADA,6,7,7,6,0,1,1,0,False,True,False,True,False,False,False,True,False,False,True,False
21974934,7,I.E. LAS ACACIAS,49012,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,6,11,0,0,0,1,False,True,False,True,False,True,False,False,False,False,True,False
21999046,4,I.E. INTERNADO CADANAPAY,13073,A,99773,CUMARIBO,99,VICHADA,0,0,4,7,0,0,0,1,True,False,False,True,False,True,False,False,False,False,True,False
22804979,6,I.E. LA PRIMAVERA,48958,A,94001,INÍRIDA,94,GUAINIA,4,2,4,6,0,0,0,0,False,True,False,True,False,True,False,False,False,False,True,False
23642257,3,I.E. LIBERTADORES,3664,A,94001,INÍRIDA,94,GUAINIA,0,0,6,6,0,0,0,0,True,False,False,True,False,True,False,False,False,False,True,False
22784208,6,I.E.  JUAN FRANCISCO LARA,29734,A,94001,INÍRIDA,94,GUAINIA,7,4,7,7,1,0,1,1,False,True,False,True,False,True,False,False,False,False,True,False
886231,8,INSTITUCION EDUCATIVA SANTANDER,16674,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,7,6,7,4,1,0,1,0,True,False,False,True,False,True,False,False,False,True,False,False
22350765,9,I.E. LAS ACACIAS,49012,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,10,10,15,13,1,1,2,1,True,False,False,True,False,True,False,False,False,False,True,False
1313314,4,INSTITUCION EDUCATIVA INTERNADO AVELINO ALVAREZ TORRES,38553,A,99773,CUMARIBO,99,VICHADA,0,0,4,2,0,0,0,0,True,False,False,True,False,False,False,True,False,False,True,False
23885593,10,I.E. NORMAL SUPERIOR FEDERICO LLERAS ACOSTA,52000,A,99001,PUERTO CARREÑO,99,VICHADA,9,4,5,0,1,0,0,0,True,False,False,True,True,False,False,False,False,False,True,False
23539497,3,I.E. INTERNADO FRANCISCO DE PAULA SANTANDER,19478,A,99524,LA PRIMAVERA,99,VICHADA,0,0,9,9,0,0,1,1,False,True,False,True,True,False,False,False,False,True,False,False
23441409,3,INST. EDUCATIVA JOSE CELESTINO MUTIS,58078,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,5,6,0,0,0,0,True,False,False,True,False,False,False,True,False,False,True,False
22419995,8,I.E. CONCENTRACIÓN DESARROLLO RURAL,3701,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,9,0,14,6,1,0,2,0,True,False,False,True,False,True,False,False,False,False,True,False
22819444,3,I.E.  LUIS CARLOS GALAN SARMIENTO,10166,A,94001,INÍRIDA,94,GUAINIA,0,0,3,8,0,0,0,1,False,True,False,True,False,True,False,False,False,False,True,False
23861304,6,I.E. INTERNADO JUAN JOSE RONDON,45265,A,99773,CUMARIBO,99,VICHADA,8,1,3,2,1,0,0,0,True,False,False,True,False,True,False,False,False,True,False,False
22825372,5,I.E. LIBERTADORES,3664,A,94001,INÍRIDA,94,GUAINIA,12,3,9,5,1,0,1,0,True,False,False,True,False,True,False,False,False,False,True,False
22858291,7,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19505,A,91001,LETICIA,91,AMAZONAS,6,8,9,8,0,1,1,1,True,False,False,True,False,False,True,False,False,False,True,False
3579316,8,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19505,A,91001,LETICIA,91,AMAZONAS,6,5,4,2,0,0,0,0,True,False,False,True,False,False,True,False,False,False,True,False
22822420,4,I.E. LA PRIMAVERA,48958,A,94001,INÍRIDA,94,GUAINIA,0,0,15,9,0,0,2,1,False,True,False,True,False,True,False,False,False,False,True,False
22827666,3,I.E. LIBERTADORES,3664,A,94001,INÍRIDA,94,GUAINIA,0,0,19,13,0,0,2,1,True,False,False,True,False,True,False,False,False,False,True,False
22827534,6,I.E. LA PRIMAVERA,48958,A,94001,INÍRIDA,94,GUAINIA,4,3,6,4,0,0,0,0,True,False,False,True,False,True,False,False,False,False,True,False
23510380,3,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,7,10,0,0,1,1,False,True,False,True,False,False,True,False,False,True,False,False
23467602,3,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,14,11,0,0,2,1,True,False,False,True,False,True,False,False,False,True,False,False
23352513,3,I.E. ESCUELA NORMAL SUPERIOR MARIA REINA,45203,A,97001,MITÚ,97,VAUPES,0,0,15,8,0,0,2,1,True,False,False,True,False,True,False,False,False,False,True,False
3473624,9,I.E. ESCUELA NORMAL SUPERIOR MARIA REINA,45203,A,97001,MITÚ,97,VAUPES,10,9,17,9,1,1,2,1,True,False,False,True,False,True,False,False,False,False,True,False
23585260,9,I.E. INTERNADO LUIS CARLOS GALAN SARMIENTO,45250,A,99524,LA PRIMAVERA,99,VICHADA,4,9,12,5,0,1,1,0,False,True,False,True,False,True,False,False,False,False,True,False
1292196,9,I.E. SAGRADO CORAZON DE JESUS,45269,A,99773,CUMARIBO,99,VICHADA,0,0,18,0,0,0,2,0,True,False,False,True,False,True,False,False,False,False,True,False
22821654,6,I.E. LA PRIMAVERA,48958,A,94001,INÍRIDA,94,GUAINIA,7,3,3,4,1,0,0,0,False,True,False,True,False,True,False,False,False,False,True,False
22924685,5,I.E. INTERNADO SAN FRANCISCO DE LORETOYACO,13116,A,91540,PUERTO NARIÑO,91,AMAZONAS,0,0,10,3,0,0,1,0,True,False,False,True,True,False,False,False,False,False,True,False
21999096,6,I.E. INTERNADO CADANAPAY,13070,A,99773,CUMARIBO,99,VICHADA,5,0,1,5,0,0,0,0,True,False,False,True,False,True,False,False,False,False,True,False
680736,5,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,A,91001,LETICIA,91,AMAZONAS,7,4,8,5,1,0,1,0,False,True,False,True,False,True,False,False,False,False,True,False
23392084,3,I.E. MANUELA BELTRAN,3708,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,17,15,0,0,2,2,False,True,False,True,False,True,False,False,False,True,False,False
2853549,5,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,6,5,5,4,0,0,0,0,False,True,False,True,False,False,True,False,False,True,False,False
21983030,5,I.E. NORMAL SUPERIOR FEDERICO LLERAS ACOSTA,52000,A,99001,PUERTO CARREÑO,99,VICHADA,5,7,8,2,0,1,1,0,True,False,False,True,True,False,False,False,False,False,True,False
3144621,5,I.E. CONCENTRACIÓN DESARROLLO RURAL,3701,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,8,0,10,6,1,0,1,0,True,False,False,True,False,True,False,False,True,False,False,False
22820760,5,I.E.  LUIS CARLOS GALAN SARMIENTO,10166,A,94001,INÍRIDA,94,GUAINIA,4,4,5,4,0,0,0,0,False,True,False,True,False,True,False,False,False,False,True,False
1293107,5,I.E. SAGRADO CORAZON DE JESUS,45269,A,99773,CUMARIBO,99,VICHADA,9,7,8,8,1,1,1,1,True,False,False,True,False,True,False,False,True,False,False,False
22416445,7,I.E. MANUELA BELTRAN,3708,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,10,8,8,10,1,1,1,1,True,False,False,True,False,True,False,False,False,True,False,False
1294931,10,I.E. SOLMERIDA BUILES,13029,A,99524,LA PRIMAVERA,99,VICHADA,6,10,6,3,0,1,0,0,False,True,False,True,False,True,False,False,True,False,False,False
23032523,5,PREESC EL MARAVILLOSOS MUNDO DE LOS NIÑOS,45128,A,99001,PUERTO CARREÑO,99,VICHADA,8,8,9,3,1,1,1,0,False,True,True,False,False,True,False,False,False,False,True,False
22893154,6,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19505,A,91001,LETICIA,91,AMAZONAS,0,9,17,7,0,1,2,1,True,False,False,True,False,False,True,False,False,False,True,False
23259199,7,I.E. CUSTODIO GARCIA ROVIRA,29700,A,94001,INÍRIDA,94,GUAINIA,5,2,6,7,0,0,0,1,False,True,False,True,False,True,False,False,False,False,True,False
22514347,7,I.E.I. JOSE EUSTASIO RIVERA,13009,A,97001,MITÚ,97,VAUPES,7,0,8,5,1,0,1,0,True,False,False,True,False,True,False,False,True,False,False,False
23843584,6,I.E. ESCUELA NORMAL SUPERIOR MARIA REINA,45205,A,97001,MITÚ,97,VAUPES,3,3,8,5,0,0,1,0,True,False,False,True,False,True,False,False,False,False,True,False
21885365,6,INSTITUCION EDUCATIVA EL RESBALON,10262,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,2,5,9,5,0,0,1,0,True,False,False,True,False,True,False,False,False,False,True,False
3129517,7,I.E. MANUELA BELTRAN,3708,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,7,1,11,3,1,0,1,0,True,False,False,True,False,True,False,False,False,True,False,False
23468246,3,I.E FRANCISCO JOSE DE CALDAS,19515,A,91001,LETICIA,91,AMAZONAS,0,0,14,8,0,0,2,1,True,False,False,True,False,True,False,False,False,False,True,False
22925056,6,I.E. COLEGIO TECNICO AGROPECUARIO JOSE CELESTINO MUTIS,13123,A,91540,PUERTO NARIÑO,91,AMAZONAS,5,6,3,6,0,0,0,0,False,True,False,True,False,True,False,False,False,False,True,False
23782512,3,INSTITUCION EDUCATIVA SANTANDER,16672,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,5,6,0,0,0,0,True,False,False,True,False,True,False,False,False,True,False,False
21884960,8,I.E. LATORRE GOMEZ,23192,A,95025,EL RETORNO,95,GUAVIARE,7,7,5,10,1,1,0,1,True,False,False,True,False,False,False,True,True,False,False,False
2858399,6,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,7,7,6,7,1,1,0,1,False,True,False,True,False,True,False,False,False,False,True,False
3145920,10,I.E. CONCENTRACIÓN DESARROLLO RURAL,3701,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,11,0,8,7,1,0,1,1,True,False,False,True,False,True,False,False,False,False,True,False
4645033,9,I.E. INTERNADO FRANCISCO DE PAULA SANTANDER,19478,A,99524,LA PRIMAVERA,99,VICHADA,8,5,5,6,1,0,0,0,False,True,False,True,True,False,False,False,True,False,False,False
22503934,8,I.E.I. JOSE EUSTASIO RIVERA,13009,A,97001,MITÚ,97,VAUPES,7,7,9,5,1,1,1,0,False,True,False,True,False,True,False,False,True,False,False,False
22595839,7,I.E.D. DE CARURU,6580,A,97001,MITÚ,97,VAUPES,2,10,4,6,0,1,0,0,False,True,False,True,False,True,False,False,False,False,True,False
4534960,10,I.E. CUSTODIO GARCIA ROVIRA,29697,A,94001,INÍRIDA,94,GUAINIA,12,8,9,6,1,1,1,0,False,True,False,True,False,False,False,True,False,False,True,False
22928582,7,I.E. INDIGENA SAN JUAN BOSCO,32398,A,91001,LETICIA,91,AMAZONAS,7,5,11,5,1,0,1,0,True,False,False,True,False,False,False,True,False,False,True,False
23735846,10,I.E. LIBERTADORES,3665,A,94001,INÍRIDA,94,GUAINIA,5,9,6,3,0,1,0,0,True,False,False,True,False,False,False,True,False,False,True,False
23222353,5,I.E. LA PRIMAVERA,48958,A,94001,INÍRIDA,94,GUAINIA,12,8,10,13,1,1,1,1,False,True,False,True,False,True,False,False,False,False,True,False
21992853,5,C.E. INTERNADO ASOCORTOMO,19304,A,99773,CUMARIBO,99,VICHADA,7,3,7,5,1,0,1,0,False,True,False,True,False,True,False,False,False,False,True,False
21999372,6,I.E. INTERNADO EL SEJAL,26006,A,99773,CUMARIBO,99,VICHADA,5,5,4,4,0,0,0,0,False,True,False,True,False,True,False,False,False,False,True,False
23272495,4,I.E. LIBERTADORES,3664,A,94001,INÍRIDA,94,GUAINIA,0,0,6,7,0,0,0,1,True,False,False,True,False,True,False,False,False,False,True,False
888223,5,INSTITUCION EDUCATIVA SANTANDER,16672,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,7,7,8,9,1,1,1,1,False,True,False,True,False,True,False,False,False,True,False,False
23051755,8,COL. SELVALEGRE,45275,A,91001,LETICIA,91,AMAZONAS,14,17,15,10,2,2,2,1,True,False,True,False,True,False,False,False,False,False,True,False
2841958,6,INSTITUCION EDUCATIVA SANTANDER,16674,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,6,10,13,0,0,1,1,0,True,False,False,True,False,True,False,False,False,True,False,False
22344431,5,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,7,9,10,3,1,1,1,0,True,False,False,True,False,True,False,False,False,True,False,False
22344458,9,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,10,11,15,6,1,1,2,0,True,False,False,True,False,True,False,False,False,False,True,False
23052330,6,COL. SELVALEGRE,45275,A,91001,LETICIA,91,AMAZONAS,9,10,13,9,1,1,1,1,False,True,True,False,True,False,False,False,False,False,True,False
